user_id,age,account_age_days,kyc_level,device_count,incoming_txn_count_24h,incoming_total_amount_24h,unique_senders_24h,avg_incoming_amount,incoming_peak_hour,outgoing_txn_count_24h,outgoing_total_amount_24h,forwarding_ratio,avg_time_gap_in_out_min,same_day_forward_flag,imps_usage_flag,cross_bank_transfer_flag,rapid_forward_flag,high_velocity_flag,lien_marked_flag,freeze_flag,complaint_flag,is_mule_account
U3617,20,218,3,2,2,3593.461667030912,2,2641.467823100562,22,2,6963.021489454138,0.33802901948991887,570.8323000062952,0,1,0,0,0,0,0,0,0
U3618,17,216,3,2,2,9845.092552423039,2,4824.422108962603,2,2,8478.616002521112,0.3233329468531434,234.5394957705143,0,0,0,0,0,0,0,0,0
U3619,20,242,1,2,2,9524.898489904048,1,4994.153924745187,20,2,7349.523451573574,0.1550131463764499,381.74020680304756,0,1,0,0,0,0,0,0,0
U3620,16,175,2,1,3,11686.40194546321,1,2917.2557525354255,15,1,2391.2627702209493,0.11285038044956178,327.1674401464474,0,0,0,0,0,0,0,0,0
U3621,18,150,3,1,3,13941.14379793451,1,2402.2403905326473,11,1,1390.7162868991572,0.1134715085881802,277.3122263231467,0,1,1,0,0,0,0,0,0
U3622,17,246,1,2,22,53704.63932784931,11,2181.705227376884,15,22,67276.11243104047,0.858630507211678,24.421542855345113,1,0,1,1,1,1,1,1,1
U3623,20,13,1,2,3,4406.993082701423,1,2561.1022256925166,5,1,2185.354266616896,0.22885788825702402,367.38114132942735,0,1,1,0,0,0,0,0,0
U3624,19,54,3,1,3,10331.87314112681,2,1407.9431702962224,10,1,3095.340961544884,0.2922636670168454,163.25128251491762,0,1,0,0,0,0,0,0,0
U3625,20,252,2,1,4,18748.998498504432,1,3259.12717973229,7,1,3808.057678027754,0.2810930798349696,379.57615237421913,0,0,1,0,0,0,0,0,0
U3626,17,64,1,2,23,49613.77230282317,8,3404.4089941969396,10,23,39394.73170661057,0.8298136737487831,11.287750981474733,1,0,0,1,1,1,1,1,1
U3627,20,305,1,1,1,1112.493877671665,2,1041.4297254832854,1,0,0.0,0.1059505073896647,426.5168736555335,0,0,1,0,0,0,0,0,0
U3628,16,236,2,2,24,76197.1707276362,6,1408.4472739194825,21,24,99197.47084617133,0.967912964138367,28.161260366175977,1,0,1,1,1,1,1,1,1
U3629,19,17,2,1,3,3689.775064952682,2,1810.9804506874987,5,0,0.0,0.11356945759034709,428.0807134324277,0,0,0,0,0,0,0,0,0
U3630,20,263,3,2,3,10990.525739112489,2,4334.443489471639,8,2,4596.440113922019,0.28987195113571046,360.8541909425862,0,0,0,0,0,0,0,0,0
U3631,16,66,2,2,4,5309.434453513056,2,1358.877276825633,17,2,2153.383240424697,0.3173772154632747,291.03662086820066,0,0,1,0,0,0,0,0,0
U3632,18,209,3,2,1,1595.1373349508408,1,3016.1576326327668,13,2,8124.222059525423,0.24483168272306266,136.1592943205196,0,1,1,0,0,0,0,0,0
U3633,17,190,1,1,16,70369.83868724384,14,4330.915025675632,9,15,35870.54591610743,0.8401558605346848,27.206937428593655,1,0,1,1,1,1,1,1,1
U3634,19,63,3,1,4,8660.695563330532,1,4050.7452362755175,18,1,4486.607524955287,0.29738431161326667,295.41485601005905,0,0,0,0,0,0,0,0,0
U3635,18,166,1,2,1,3180.6689927174243,1,3377.83161842656,5,1,2406.893772243893,0.3815951780822412,277.84627465776344,0,0,1,0,0,0,0,0,0
U3636,16,76,3,1,4,15689.789460618818,2,4809.37728732261,15,0,0.0,0.25367621901294957,395.3212790106289,0,0,0,0,0,0,0,0,0
U3637,19,175,3,2,1,2079.5929966965555,2,2905.8088072693704,12,1,4073.0435685016164,0.1452306920671813,283.60062118368546,0,0,1,0,0,0,0,0,0
U3638,19,40,2,1,17,46128.45153675744,5,2106.4923545919232,20,16,44606.49067641089,0.8581172390318683,11.332960578421321,1,0,0,1,1,1,1,1,1
U3639,18,315,2,1,2,7722.509053979967,1,1154.5249277841713,11,2,4394.212061442495,0.20149488621926573,123.54620848197297,0,0,0,0,0,0,0,0,0
U3640,16,38,3,2,2,6391.112507965899,1,3382.7567890500463,6,2,9558.013143211587,0.1499123451229529,245.17501767624788,0,1,1,0,0,0,0,0,0
U3641,19,135,3,1,4,16084.73844403282,2,3613.5936217172016,6,2,4106.837827056633,0.18770263833515827,203.2461696099242,0,1,0,0,0,0,0,0,0
U3642,18,329,1,2,16,16242.286952473392,5,2521.0481040465397,15,16,23486.525655550664,0.8495585546985348,28.072441917885104,1,0,1,1,1,1,1,1,1
U3643,18,145,2,2,14,38126.41289323858,10,3579.99057815806,2,14,22700.747295623474,0.8385590873875369,9.360094991148708,1,0,0,1,1,1,1,1,1
U3644,16,187,3,1,3,9224.778180646725,2,3586.943334953953,22,1,4820.849620756289,0.19017835033058222,493.06664835343435,0,0,1,0,0,0,0,0,0
U3645,16,60,2,2,20,70729.58574921466,14,4546.890496735357,3,20,97533.1408502245,0.8569767712972183,16.492656966740363,1,1,0,1,1,1,1,1,1
U3646,19,56,2,2,11,11341.377682159195,12,2816.2445841230247,16,11,50716.952298297925,0.9775803148977917,29.19266536761985,1,1,1,1,1,1,1,1,1
U3647,20,233,2,2,3,8506.953583694043,2,1061.5093373880607,22,1,1368.0694444203564,0.23360232720330176,250.67024422845685,0,0,1,0,0,0,0,0,0
U3648,17,95,3,2,4,6712.2878943254655,2,3428.4776520067167,3,0,0.0,0.1084550641938197,311.6367382687796,0,1,1,0,0,0,0,0,0
U3649,19,301,2,2,2,8306.831432319814,1,3993.3485969040757,17,0,0.0,0.17473431978116719,320.8647393331438,0,1,1,0,0,0,0,0,0
U3650,18,342,2,2,16,59281.71429325235,9,4984.783649499315,7,15,65254.58587116932,0.9266250989834596,27.01488732049409,1,1,0,1,1,1,1,1,1
U3651,18,47,3,1,2,9044.919709493042,2,1377.297906626217,1,0,0.0,0.12233106884592948,389.1276126835604,0,1,0,0,0,0,0,0,0
U3652,20,192,1,1,2,3827.0557469914265,2,4393.174600548496,16,1,4247.122093063303,0.306586852975273,176.53301665577726,0,0,1,0,0,0,0,0,0
U3653,20,228,3,1,1,4507.30573577233,1,4952.6915969131205,4,0,0.0,0.15927825894820444,538.1765163574617,0,0,1,0,0,0,0,0,0
U3654,20,208,1,2,3,10272.20161364397,1,2365.624816788877,22,1,4696.035690390795,0.17048171365152906,229.12789095829578,0,1,1,0,0,0,0,0,0
U3655,18,46,2,2,23,93126.01366441301,13,3754.5557406244275,0,23,106851.69346910308,0.9519199455368593,27.632541629564276,1,0,1,1,1,1,1,1,1
U3656,18,118,1,2,23,79974.11519514474,9,4776.029615612889,19,23,72771.89263505637,0.8018303703955441,25.56052196119669,1,1,1,1,1,1,1,1,1
U3657,17,302,2,2,2,7699.657938595466,1,4314.117761800448,12,1,4740.126630531426,0.23098449594740636,359.0961697789444,0,0,0,0,0,0,0,0,0
U3658,17,351,1,2,4,12701.527577248768,1,3961.0777927890435,10,2,7316.590870046767,0.10200026354538111,318.88561902693067,0,1,0,0,0,0,0,0,0
U3659,20,354,1,1,22,91597.74943691227,10,3326.283122793542,7,22,97002.13993077393,0.9485456836956685,17.010959555621092,1,0,1,1,1,1,1,1,1
U3660,17,286,1,1,3,7186.685664796682,2,4036.0129490807567,4,0,0.0,0.39538490834866,511.6240955747072,0,0,1,0,0,0,0,0,0
U3661,17,320,3,1,3,4991.9220235059565,1,1218.2421669245107,16,0,0.0,0.2526402259619521,387.6988033440036,0,0,0,0,0,0,0,0,0
U3662,20,293,2,2,2,5683.82267549559,2,2743.0732316241383,3,2,9287.794097533508,0.3233326138631693,313.0068062123197,0,1,0,0,0,0,0,0,0
U3663,20,243,3,1,4,12333.85275203363,2,3116.4217686086376,5,1,1177.456970213041,0.33782280530828956,562.827067421073,0,0,0,0,0,0,0,0,0
U3664,19,160,2,1,1,4189.131059058489,2,1391.9626307222602,22,2,3701.0348038478423,0.18652191497482035,576.3747479111565,0,1,0,0,0,0,0,0,0
U3665,18,160,1,1,1,2775.261671528201,2,3368.6999573696503,17,0,0.0,0.2722822360676457,315.7520679742365,0,1,0,0,0,0,0,0,0
U3666,18,349,1,1,1,2494.7637808311374,1,3022.120407659587,6,0,0.0,0.30540907867853684,166.76494558905702,0,1,1,0,0,0,0,0,0
U3667,18,12,2,2,4,15117.521055472265,2,2636.848198289398,21,0,0.0,0.29571048184105986,303.54480398301746,0,0,1,0,0,0,0,0,0
U3668,20,30,1,1,4,18815.706163330942,2,3007.7560817566437,20,1,2886.2706579257692,0.22945841987004562,152.808239896097,0,0,1,0,0,0,0,0,0
U3669,20,264,3,2,1,2024.5223964378217,2,3210.82337058473,1,0,0.0,0.12215048923466651,464.72399136122334,0,0,0,0,0,0,0,0,0
U3670,19,231,2,2,1,1522.2398802392986,1,1423.3844478900157,11,1,1625.3918790022249,0.1917984566292793,348.9081501864106,0,0,1,0,0,0,0,0,0
U3671,18,233,3,2,1,3515.4726373305475,2,3978.8927657132294,20,1,1666.3011338453923,0.33521319488336454,472.732391978216,0,0,0,0,0,0,0,0,0
U3672,18,353,3,2,3,9741.703901022705,2,3573.0890773263536,9,2,6894.237937755072,0.2282582282088731,327.57443655098473,0,0,1,0,0,0,0,0,0
U3673,17,61,3,1,4,15202.627533514777,1,3111.421679145817,11,2,3441.969045310949,0.2646801449435101,337.7481357980458,0,1,1,0,0,0,0,0,0
U3674,19,66,3,2,1,1894.5863392943684,1,3680.496965134868,22,1,1474.2889652205276,0.12616312027568644,593.4458510833666,0,0,0,0,0,0,0,0,0
U3675,16,297,1,1,20,56740.67696606205,8,4042.864596076289,17,20,60044.57559395558,0.9148704021122542,10.752471345679503,1,1,1,1,1,1,1,1,1
U3676,20,143,2,2,17,84584.09123124421,10,2650.6720832686215,22,17,70283.51479929175,0.9203702972450155,22.018870035565246,1,0,0,1,1,1,1,1,1
U3677,17,53,3,2,1,1563.6628390500268,1,3454.2407890345708,5,2,4056.916675009874,0.33644589358437604,524.7148329885763,0,1,1,0,0,0,0,0,0
U3678,16,355,2,2,20,76330.68215707489,11,3411.247211007101,14,20,42845.470064316476,0.8992310112852864,6.311096870348614,1,0,0,1,1,1,1,1,1
U3679,19,286,2,2,3,14438.841634932745,2,1257.4736200876623,1,1,3443.9328365036827,0.3259474184785572,204.68769041648565,0,1,0,0,0,0,0,0,0
U3680,18,269,1,2,8,29294.680776559788,12,4050.2699113004815,20,7,29561.979776515705,0.979535672756195,24.79493570134129,1,1,1,1,1,1,1,1,1
U3681,18,319,1,1,19,41341.91891825238,9,1645.9851752627892,14,19,37478.3116201418,0.8071112995017119,8.260273577849876,1,0,0,1,1,1,1,1,1
U3682,17,294,2,1,17,59989.627818878995,10,4875.763713855978,3,17,61875.24367695757,0.9147753313948997,20.52817772645842,1,0,1,1,1,1,1,1,1
U3683,17,138,1,1,2,5227.4161923910815,1,1229.5080454155398,14,1,3293.3832336798846,0.13422717483198268,599.9474710230684,0,0,0,0,0,0,0,0,0
U3684,19,222,2,2,4,17929.583883760562,1,1585.0022465225763,7,0,0.0,0.291748508363177,175.87739797629206,0,0,1,0,0,0,0,0,0
U3685,20,130,1,1,20,80395.35756914748,5,4339.166152066169,20,19,94087.05194603816,0.8250644912613571,29.221713325984314,1,1,1,1,1,1,1,1,1
U3686,16,104,2,2,4,7827.455768142585,1,3634.058608233479,11,1,2332.2465107905828,0.25728274804816254,547.1000754683013,0,1,0,0,0,0,0,0,0
U3687,17,57,1,2,23,50653.486371719104,11,4113.32375305248,3,23,78031.18138575056,0.9266537665149804,12.429763193983463,1,0,0,1,1,1,1,1,1
U3688,18,353,2,2,2,3432.8603623121926,2,2788.2812717280603,5,2,5427.92108520994,0.21915244079559443,168.4463595966858,0,0,0,0,0,0,0,0,0
U3689,20,70,2,1,3,3119.4109085940922,1,4207.081964678863,10,0,0.0,0.2837466279288242,284.2000621121925,0,0,0,0,0,0,0,0,0
U3690,19,108,3,2,3,12899.12688711808,2,4345.436495290876,2,2,8918.827953142169,0.15268682992556684,530.2481145288041,0,0,0,0,0,0,0,0,0
U3691,18,166,3,2,3,10161.579817601452,1,2530.798888408144,21,2,3460.0081459345893,0.3618181090995207,554.4550246594704,0,0,0,0,0,0,0,0,0
U3692,20,266,1,2,3,11087.780597098532,1,4576.640731290634,22,2,7725.926054401974,0.18376832059165837,189.09518319114744,0,0,1,0,0,0,0,0,0
U3693,19,116,3,2,3,11503.435334489322,1,4043.3602146410244,21,0,0.0,0.25630822506588025,386.24548512868256,0,1,1,0,0,0,0,0,0
U3694,17,226,2,2,2,8295.576225739404,1,4343.579991119872,16,2,9975.413769915034,0.3699532224437675,495.2416218747915,0,0,1,0,0,0,0,0,0
U3695,17,152,2,2,4,19708.193107601695,1,4696.813012739216,12,1,3916.5397269658647,0.23336904569666309,585.9726749171464,0,1,0,0,0,0,0,0,0
U3696,17,59,1,2,19,54408.79383231457,11,3370.9512246842246,4,19,54044.752401405196,0.8804358033629431,26.635553102701895,1,0,1,1,1,1,1,1,1
U3697,17,164,2,1,3,3471.475221519713,2,3076.4058888004447,3,0,0.0,0.36444966937107737,130.98571259049126,0,0,0,0,0,0,0,0,0
U3698,19,329,2,1,2,5247.939715160063,2,3258.8288642743673,17,2,6405.857165375596,0.37039119587353697,367.65361354861716,0,0,1,0,0,0,0,0,0
U3699,19,231,3,1,13,49858.0147078668,14,3393.015570809523,18,13,43753.24187007589,0.8423356668800478,21.93645517035791,1,1,0,1,1,1,1,1,1
U3700,17,311,3,1,1,1058.3472970353105,2,3681.311181141765,8,2,2628.86059038619,0.2847129037259207,224.64607100774623,0,0,0,0,0,0,0,0,0
U3701,17,200,1,2,9,32232.356867710325,9,4550.701472703605,12,8,31055.06058837597,0.8480373168042611,26.7729629195218,1,1,0,1,1,1,1,1,1
U3702,18,361,2,2,15,30637.021678128243,10,2298.07173636137,21,14,68507.45824761257,0.969528387412911,20.7238308670267,1,1,0,1,1,1,1,1,1
U3703,16,67,1,2,23,96651.82082536188,6,4484.869029364007,2,22,45415.72317517548,0.9770295944058611,28.088272064382483,1,0,0,1,1,1,1,1,1
U3704,18,297,2,2,13,41718.02769522296,13,3500.7166587009606,20,13,34476.10608630537,0.9157918286887772,21.532773569964395,1,1,0,1,1,1,1,1,1
U3705,16,22,1,1,3,6154.154745135056,1,4550.059786546464,22,0,0.0,0.19289253650728422,126.85245978434486,0,0,0,0,0,0,0,0,0
U3706,20,61,2,1,20,31932.087488140452,5,1069.5038546450278,7,20,67172.22590576667,0.8265083163497382,16.754191994264993,1,0,0,1,1,1,1,1,1
U3707,20,196,2,1,2,2228.442086692243,2,2062.64278986909,15,1,3893.4165176133597,0.27099350764034413,475.37443105916554,0,1,0,0,0,0,0,0,0
U3708,17,341,2,2,22,89855.63771245391,14,3610.631555652779,1,22,108853.99990746153,0.943302329843035,29.833820588778824,1,0,0,1,1,1,1,1,1
U3709,16,182,1,2,4,10906.14837927488,2,4092.489424948192,4,0,0.0,0.25301650478880855,235.0997634217967,0,1,1,0,0,0,0,0,0
U3710,16,15,3,1,16,38797.03027570686,9,1922.3829646340107,4,15,36986.87475517859,0.9642258864181343,19.11444824126412,1,0,1,1,1,1,1,1,1
U3711,19,232,1,1,3,5295.988008398996,2,2467.5276516964555,9,0,0.0,0.25432034796030567,208.04248913747065,0,0,1,0,0,0,0,0,0
U3712,17,221,1,1,22,107470.6945509883,13,1167.0464325081396,14,22,64375.48067662367,0.9582708171373127,18.896696691968216,1,1,1,1,1,1,1,1,1
U3713,20,17,2,1,2,4884.776265220602,2,4217.058134102166,19,1,1870.4910216237295,0.27432161849434566,330.69077132562984,0,0,0,0,0,0,0,0,0
U3714,20,55,2,2,4,17411.66301135683,1,1829.9366086442442,13,0,0.0,0.20457355468128074,433.9926531644469,0,0,1,0,0,0,0,0,0
U3715,16,298,2,2,8,17903.26614142504,5,2129.3695277269294,8,8,38352.80827678185,0.8133606676562728,26.005851684132278,1,1,1,1,1,1,1,1,1
U3716,20,147,3,2,1,1839.7398333159044,2,1256.6057894609394,10,0,0.0,0.36640595327394265,308.8163571039687,0,0,1,0,0,0,0,0,0
U3717,19,171,3,2,2,2952.908022989209,2,1031.3406924514409,6,2,2742.7670249912544,0.18820035946312666,489.49619787379316,0,1,1,0,0,0,0,0,0
U3718,20,90,2,2,15,43713.52382694787,10,2440.0221752450357,5,14,17705.012702998207,0.936908036584393,5.599789336376549,1,0,0,1,1,1,1,1,1
U3719,17,340,3,2,4,4921.2078242413445,1,1268.3498286726574,9,1,2710.876109431174,0.2251314148732073,315.73807319622495,0,0,0,0,0,0,0,0,0
U3720,17,133,3,2,1,1864.5446339172954,1,3944.8605954161058,11,0,0.0,0.39221707386104565,131.56920324103726,0,0,0,0,0,0,0,0,0
U3721,18,86,1,2,4,7786.109866168813,1,4834.116012078927,22,2,5041.486582960764,0.10808497326046909,419.1575722257311,0,0,1,0,0,0,0,0,0
U3722,20,137,2,2,4,15129.678470151764,1,2618.1960489316107,0,2,2628.9850570757912,0.3799408860282445,191.79013263964964,0,0,0,0,0,0,0,0,0
U3723,18,277,2,1,2,2623.376842616316,2,3616.5291671192235,8,0,0.0,0.20176400454765991,327.47900253332364,0,0,0,0,0,0,0,0,0
U3724,19,342,3,1,1,1584.0080963322948,1,4741.214200535351,13,2,8347.492352917023,0.3606877359174985,239.85895132079028,0,0,0,0,0,0,0,0,0
U3725,19,268,1,2,3,10024.264627940916,2,3760.7324942740224,20,1,3572.252169603662,0.23496384919378477,251.8894537000918,0,1,1,0,0,0,0,0,0
U3726,18,353,3,1,11,21087.678904767534,7,3593.5499246941044,1,11,43597.975511093624,0.9220984932562734,7.106805673333326,1,0,0,1,1,1,1,1,1
U3727,16,155,1,1,19,85468.59014245479,12,3076.285041014469,6,18,65855.2463344036,0.9423055479012759,27.217757146814623,1,1,1,1,1,1,1,1,1
U3728,20,166,3,1,4,16052.08627125484,1,3324.9010555199825,4,2,8741.936704977441,0.1597437423982571,173.0590252759493,0,0,1,0,0,0,0,0,0
U3729,19,315,1,1,14,58936.17083264032,14,4877.3098518863235,15,13,60814.33145714604,0.9676837330650645,22.238700138451314,1,1,1,1,1,1,1,1,1
U3730,19,69,1,1,3,11745.82893966715,2,1204.054978262481,16,1,4604.478131389722,0.19292206900402964,169.14299613283032,0,0,1,0,0,0,0,0,0
U3731,20,169,3,2,4,11406.746358994646,1,1581.4816369886594,18,0,0.0,0.17799155923586707,353.9189075505919,0,1,0,0,0,0,0,0,0
U3732,20,121,3,2,4,10796.63579994752,2,4428.850504311156,11,1,4002.693386233607,0.20839312467372278,438.07690316226535,0,1,1,0,0,0,0,0,0
U3733,16,45,2,2,3,9098.025120220947,2,2068.410397636083,4,1,4210.54639525145,0.3803099691975702,221.62437409938698,0,1,0,0,0,0,0,0,0
U3734,20,115,2,1,4,19527.47331606771,1,4923.429885384774,20,1,3995.792753010629,0.1431970047743102,567.6692382319123,0,1,0,0,0,0,0,0,0
U3735,16,340,3,1,2,5446.059144616715,1,1817.0620168452815,5,0,0.0,0.19256312438387777,282.1218084645774,0,1,1,0,0,0,0,0,0
U3736,18,161,3,1,4,16000.628740145685,1,2167.7615997774683,13,2,3162.4050614492626,0.10245132772231419,178.610300462581,0,0,1,0,0,0,0,0,0
U3737,19,256,1,1,2,5389.265546290562,2,1957.5562197648228,21,2,8578.141776752658,0.2729451733157138,550.422999865452,0,0,1,0,0,0,0,0,0
U3738,20,329,3,1,2,6458.53229656128,2,3420.733691067669,4,1,1786.0114482921556,0.32188544988609247,513.7685381610368,0,1,0,0,0,0,0,0,0
U3739,18,329,1,1,1,3249.1252298643726,1,3839.6999599072533,3,1,3023.925432609728,0.2669870700866768,455.5577421427195,0,1,1,0,0,0,0,0,0
U3740,19,32,3,2,15,32462.592386385073,9,4067.4634569963755,14,15,20705.005776507896,0.890503825735265,27.988888649880725,1,1,0,1,1,1,1,1,1
U3741,19,44,3,2,2,9471.61509922278,1,1657.7330168027352,4,0,0.0,0.15354727280270072,519.4555277001721,0,0,0,0,0,0,0,0,0
U3742,19,189,1,1,1,1881.1206711876998,2,1261.6301833636428,20,0,0.0,0.22135347363464616,511.9004083489001,0,0,1,0,0,0,0,0,0
U3743,16,11,3,1,23,113491.2132583779,10,3112.556504201031,6,23,36996.44320063305,0.8914709082587832,9.967767495234014,1,0,0,1,1,1,1,1,1
U3744,17,115,1,1,21,60996.942040682894,13,4332.371565801806,4,21,73395.73441511823,0.9716262784068671,21.24384262741863,1,1,1,1,1,1,1,1,1
U3745,17,105,2,1,2,3073.289754758248,1,2912.287617791423,22,2,8430.431764805118,0.2654563644144986,362.0348495270896,0,0,0,0,0,0,0,0,0
U3746,19,92,1,1,3,11392.694808245678,2,3230.7533243986622,2,2,7641.626816015157,0.13892758798139068,238.7929991073972,0,1,1,0,0,0,0,0,0
U3747,19,83,3,1,18,80655.13343943295,11,4857.248577955068,6,17,78978.58730272905,0.9388256121199181,13.64536474430357,1,1,1,1,1,1,1,1,1
U3748,19,199,1,1,2,7116.105988087013,2,2967.210721889798,12,2,2891.729808097403,0.1280601888746361,359.4148595496216,0,0,1,0,0,0,0,0,0
U3749,20,150,3,1,2,6659.717014332135,1,3836.8554532186963,5,1,1846.577824899422,0.2798899127044224,274.6477940386417,0,1,1,0,0,0,0,0,0
U3750,17,270,2,2,1,2248.353362962748,1,1666.6843053801958,17,1,1157.181022324855,0.30538570795578157,145.60690771972386,0,0,0,0,0,0,0,0,0
U3751,20,321,2,1,4,16787.014481317634,1,4986.450221136126,5,2,8209.629122044864,0.23214374415318625,514.8298038126816,0,1,0,0,0,0,0,0,0
U3752,18,340,1,1,22,69939.59562264325,5,1042.669642781084,12,22,84117.6339439233,0.9319028938497939,24.633832076309822,1,1,1,1,1,1,1,1,1
U3753,17,304,2,2,3,12435.475469090907,1,4189.807776312913,3,1,4991.685106876672,0.1730394382480845,285.1594569232599,0,0,0,0,0,0,0,0,0
U3754,17,269,3,1,3,9014.704141719747,1,4899.8023481487835,8,2,7243.010210113909,0.3749122710956765,120.15093693784637,0,1,1,0,0,0,0,0,0
U3755,20,201,2,1,4,14015.421866534225,2,3251.65571116272,12,2,9992.879850476274,0.3802215478577088,181.71421448487007,0,0,1,0,0,0,0,0,0
U3756,20,332,1,1,3,4021.814890210826,1,4084.7397341412966,9,0,0.0,0.3975030340167862,291.1618903827865,0,1,0,0,0,0,0,0,0
U3757,20,192,1,2,13,32227.476848436847,13,1572.3081042108688,20,12,52574.2331982882,0.9235585238370947,15.96391326498055,1,0,1,1,1,1,1,1,1
U3758,20,266,1,2,2,2168.9720704618567,2,3604.4146776798293,20,2,8768.825120647854,0.29431193047571313,276.6403527274101,0,0,1,0,0,0,0,0,0
U3759,19,262,2,1,3,12650.837963759297,2,3455.698511933921,0,2,2882.3073611715495,0.11495692938497208,543.9131456541829,0,0,1,0,0,0,0,0,0
U3760,16,177,2,1,21,38439.589911024574,12,4820.77592116194,8,21,87232.84453484457,0.839285225985366,12.071849732265868,1,0,1,1,1,1,1,1,1
U3761,19,292,3,1,4,10384.919903277914,1,4274.357084778435,1,2,2081.8914503238207,0.35827587345900613,577.6355474847464,0,1,0,0,0,0,0,0,0
U3762,17,149,1,1,3,13868.151111355566,2,4050.615393232926,18,1,3168.966425014329,0.24826921822410672,420.40968309584844,0,1,0,0,0,0,0,0,0
U3763,18,193,1,1,24,115574.23605155418,11,4402.3663698473265,5,23,56514.8968822142,0.9684569375080764,27.07666216861327,1,1,1,1,1,1,1,1,1
U3764,19,188,3,2,2,6732.6145661580595,2,2294.906108059457,0,1,2494.4387260718486,0.3426319045557831,224.46912097946512,0,1,1,0,0,0,0,0,0
U3765,17,170,3,1,2,4466.219347112343,2,1545.4484190680566,22,2,6538.183715425561,0.29593641507486745,528.3345846362957,0,0,1,0,0,0,0,0,0
U3766,19,10,1,1,4,14217.155688064999,2,1643.5686036383959,5,1,2673.4833528760723,0.1921328956453633,506.89893601834507,0,0,0,0,0,0,0,0,0
U3767,19,114,3,1,1,1357.6430029244725,2,4517.119332207869,8,2,5762.845890183629,0.14378148780495126,544.7230787998407,0,0,1,0,0,0,0,0,0
U3768,16,127,3,1,14,21170.77115012612,7,1068.9327310234917,19,13,34874.411173559,0.8935166916902066,20.91541472118907,1,1,0,1,1,1,1,1,1
U3769,20,103,1,2,3,11700.355412590496,2,4051.373129505156,3,0,0.0,0.28669094214025426,433.5803336027042,0,1,0,0,0,0,0,0,0
U3770,19,19,1,2,4,16974.985875912695,1,3275.45542638082,5,2,5132.850452196637,0.3003725812752791,349.6655888457842,0,0,0,0,0,0,0,0,0
U3771,19,271,2,1,23,69020.50117961838,14,3585.8288731092857,18,23,56848.85944579486,0.9769473746750652,17.334546599113693,1,1,0,1,1,1,1,1,1
U3772,19,262,2,1,3,7646.672236983173,1,3595.139613968798,11,1,4279.867377649523,0.2779644522207222,360.8444032169049,0,0,1,0,0,0,0,0,0
U3773,18,107,1,2,18,54194.96909943639,6,3052.276610876259,20,17,30247.565523449997,0.9089150227980464,6.172334167190642,1,1,1,1,1,1,1,1,1
U3774,20,101,2,2,3,6341.530093208574,2,2158.2572530963507,15,2,5138.340682733765,0.20651631375071378,511.6256707474566,0,0,0,0,0,0,0,0,0
U3775,16,98,3,1,4,15970.351436533369,1,1726.6664484155174,6,1,2591.113599514915,0.3648144073259759,452.4990016633983,0,0,0,0,0,0,0,0,0
U3776,20,275,3,2,1,4533.647520986438,1,1019.0867937207111,20,0,0.0,0.37351149963096464,440.3582712558023,0,0,1,0,0,0,0,0,0
U3777,19,360,3,2,4,8158.229563859893,2,1359.7847856135522,10,2,2661.7568083797314,0.28909410469424124,153.70917964468032,0,1,0,0,0,0,0,0,0
U3778,20,259,2,2,2,3360.8502435666405,2,2204.626003906824,5,1,3528.95145483967,0.32741189053653086,590.3332038716333,0,0,1,0,0,0,0,0,0
U3779,19,275,1,2,1,4987.8473848449585,1,2129.0871438509926,20,0,0.0,0.15679106094743467,500.0941081326906,0,1,0,0,0,0,0,0,0
U3780,17,222,1,1,15,55516.35543864073,14,2132.589626024143,18,15,20698.635995990655,0.9558381923744561,23.23581667369733,1,1,1,1,1,1,1,1,1
U3781,18,254,2,1,4,11262.485988129067,2,4731.633879734013,4,1,2202.1740492391364,0.3688807755567267,505.66600356617477,0,0,1,0,0,0,0,0,0
U3782,16,227,1,2,1,2335.21233290458,2,4741.788918598845,3,0,0.0,0.14803583335478077,252.74083659875475,0,0,1,0,0,0,0,0,0
U3783,18,292,3,1,4,4965.163378848226,2,1248.237802510998,13,2,8048.463092529723,0.1117969628277547,297.58994243672424,0,0,0,0,0,0,0,0,0
U3784,19,86,2,2,9,34690.98529142727,7,2938.4377534944024,21,9,26071.961220098314,0.8330663112617229,28.607906060511038,1,1,0,1,1,1,1,1,1
U3785,18,156,1,2,14,27223.73580733867,10,2468.373337928969,13,14,20390.306072148996,0.8756637874498919,24.813679762955964,1,0,1,1,1,1,1,1,1
U3786,19,94,3,1,4,16980.864171031164,2,4633.136667670235,15,2,2791.9217819713485,0.2182849259153754,584.0755768016522,0,0,0,0,0,0,0,0,0
U3787,16,312,1,2,24,99150.97243339359,9,2758.5816072059843,6,24,97313.00526702637,0.9790655134781144,8.751544780122124,1,1,1,1,1,1,1,1,1
U3788,16,155,3,1,20,50339.46377738746,11,3174.961634799679,10,20,69972.3947335177,0.9788429908683549,26.77988505056214,1,0,0,1,1,1,1,1,1
U3789,20,265,2,1,4,4243.941052485683,1,3917.7879137761115,5,0,0.0,0.24669042768722432,555.5120255901808,0,0,0,0,0,0,0,0,0
U3790,19,298,3,2,4,8335.411084729192,1,4122.305243875706,0,2,9659.437748914836,0.25717198838771294,397.78494708958056,0,0,0,0,0,0,0,0,0
