txn_id,sender_upi_id,receiver_user_id,txn_amount,txn_type,txn_hour,time_gap_prev_txn_min,rapid_forward_flag,upi_to_imps_flag,similar_amount_burst_flag,high_frequency_flag
T8880,S1241@upi,U4735,1710.6672688276785,IMPS,10,206.19776792470142,1,0,1,0
T8881,S1775@upi,U2807,8977.255777675575,IMPS,5,157.9344735860298,0,0,0,0
T8882,S2820@upi,U2646,8010.903955535469,IMPS,22,206.5150593745961,0,1,0,0
T8883,S2380@upi,U53,4184.937486912233,UPI,11,7.122282019912283,0,0,0,1
T8884,S1545@upi,U680,4264.628698556111,IMPS,11,63.97998662902712,0,0,0,0
T8885,S1766@upi,U2679,6972.059976768914,UPI,6,202.3997075537647,0,0,0,0
T8886,S2791@upi,U873,7530.53670138603,IMPS,17,231.76334068823016,0,1,0,0
T8887,S2173@upi,U4267,4051.153706583984,UPI,22,193.36067815173826,1,0,0,0
T8888,S143@upi,U3317,1487.5540457764307,UPI,2,291.4061326477731,0,0,0,1
T8889,S769@upi,U2711,2148.897626955967,UPI,13,80.73849748080595,1,0,0,1
T8890,S663@upi,U4878,6669.947192126547,IMPS,0,157.52460295408417,0,1,0,1
T8891,S681@upi,U2552,3120.468654951485,IMPS,22,139.44887318246379,0,1,0,0
T8892,S752@upi,U2763,2414.2685271096607,IMPS,1,198.44361946794086,0,0,0,0
T8893,S2748@upi,U1485,3835.2379145516593,IMPS,6,216.72217553948548,0,0,0,0
T8894,S2651@upi,U654,8843.827408551317,UPI,6,17.176648614346373,0,0,0,0
T8895,S815@upi,U4140,7720.32725432035,IMPS,14,219.22934508041374,0,1,0,0
T8896,S2584@upi,U2211,3954.225526381274,IMPS,18,64.1281617394091,0,1,0,0
T8897,S832@upi,U2255,6334.415841109223,UPI,3,244.91570611555974,0,0,0,0
T8898,S1716@upi,U175,5814.606231779872,UPI,11,291.1352268310152,0,0,0,0
T8899,S2924@upi,U3215,1346.0772890253188,UPI,5,34.728183343529146,0,0,0,0
T8900,S1243@upi,U3883,9185.934376780828,IMPS,9,164.6914700281236,0,0,0,0
T8901,S1248@upi,U3608,2644.375829670194,UPI,11,241.85732763217888,1,0,0,0
T8902,S2186@upi,U2305,3064.328915644058,UPI,17,3.1534116810972552,1,0,1,0
T8903,S971@upi,U2031,6105.833085741807,UPI,13,245.43639053527772,0,0,0,0
T8904,S1112@upi,U2246,7513.002003069575,IMPS,10,247.87879443586303,1,0,0,0
T8905,S1111@upi,U491,1240.7443721406348,IMPS,15,274.61252817182526,0,0,0,0
T8906,S2155@upi,U2497,3612.622885719895,IMPS,9,170.21677536632868,0,0,1,0
T8907,S94@upi,U89,3545.340972489806,IMPS,7,88.89143550405679,0,1,0,0
T8908,S2893@upi,U1503,9894.847950900376,UPI,4,241.45018724256926,0,0,0,1
T8909,S1167@upi,U314,8321.736009877566,UPI,5,113.07751241521852,0,0,0,0
T8910,S1316@upi,U1511,5673.7201902377865,UPI,12,30.368665455508147,0,0,1,0
T8911,S2983@upi,U371,4108.986643881696,IMPS,5,214.74335111713376,0,1,0,0
T8912,S1455@upi,U3910,3192.462029597855,UPI,12,273.65892771038074,0,0,0,0
T8913,S91@upi,U2899,677.1141885967261,IMPS,7,238.03364747788382,0,0,0,0
T8914,S2789@upi,U3636,1907.4540169174911,UPI,5,289.73884426202335,0,0,0,0
T8915,S1892@upi,U4203,6827.476424901376,UPI,21,2.0886166467146148,0,0,0,0
T8916,S2108@upi,U498,3831.1460657710213,IMPS,0,146.5792624566541,0,0,0,0
T8917,S1931@upi,U3260,8295.223976248897,UPI,12,155.24222593991408,0,0,0,0
T8918,S2175@upi,U4060,664.3876858575447,IMPS,19,140.5124097739967,0,0,0,0
T8919,S2017@upi,U3307,1801.7313264519978,IMPS,20,130.86880406953514,1,1,1,1
T8920,S2015@upi,U118,3295.746649961516,UPI,13,207.1229407198673,0,0,0,0
T8921,S388@upi,U4292,6538.469689153035,IMPS,22,281.6312003785615,0,0,0,0
T8922,S2050@upi,U730,5473.069380735698,IMPS,12,138.30926601838343,0,0,0,0
T8923,S2473@upi,U1913,8984.158866361702,IMPS,16,95.07712299627134,0,0,0,0
T8924,S1465@upi,U2376,9959.445759917666,UPI,13,280.02581216242544,0,0,0,1
T8925,S606@upi,U2951,8478.528219344818,IMPS,7,294.97646003845483,1,1,0,0
T8926,S1251@upi,U4087,1838.7159930253472,UPI,8,283.8448020612168,0,0,0,0
T8927,S243@upi,U2416,839.9447806668222,UPI,16,282.8584676808603,0,0,0,0
T8928,S1348@upi,U2772,4056.3408169021527,UPI,21,197.02684985316748,0,0,0,0
T8929,S261@upi,U4688,2271.038617305672,IMPS,18,35.0327028865352,0,0,0,0
T8930,S111@upi,U457,5266.847386773566,IMPS,7,172.68236030939562,0,0,1,0
T8931,S2815@upi,U63,1496.9150382372652,UPI,9,264.6293370960257,0,0,0,0
T8932,S1611@upi,U2177,4305.779649480385,UPI,16,25.250742267805737,1,0,0,0
T8933,S1804@upi,U488,5184.221083374157,IMPS,16,213.0283889317802,0,1,0,0
T8934,S802@upi,U524,7393.859688258272,UPI,12,16.959399100645793,1,0,0,0
T8935,S647@upi,U3917,4638.495804176169,UPI,13,179.50512279524185,1,0,1,0
T8936,S1715@upi,U2725,636.5257187408762,UPI,17,229.56859926498808,1,0,0,0
T8937,S966@upi,U4739,2914.6531501281056,UPI,22,208.98890637951843,0,0,0,0
T8938,S2592@upi,U738,9225.490468609914,IMPS,11,119.40164064256467,1,0,0,0
T8939,S440@upi,U1828,9847.808800169467,IMPS,8,116.65720012260489,0,0,0,1
T8940,S1805@upi,U3913,7558.006379442453,IMPS,15,266.6098730177611,1,1,0,0
T8941,S1088@upi,U3283,3127.3238785451676,IMPS,8,128.68331522652468,0,1,0,1
T8942,S2910@upi,U4685,8577.05736847535,IMPS,6,28.367578727513113,0,1,0,0
T8943,S418@upi,U2255,9697.641633108708,UPI,11,63.64595627525942,0,0,0,0
T8944,S1494@upi,U4534,7521.370648314353,IMPS,5,222.7793338096774,0,0,0,0
T8945,S1662@upi,U1452,782.2532898965007,IMPS,18,144.9638491299331,0,1,0,0
T8946,S2975@upi,U4599,5179.2848760007855,UPI,22,162.10602836159788,1,0,0,0
T8947,S2848@upi,U1796,6895.9763371247,UPI,13,73.48078406760304,0,0,1,0
T8948,S1734@upi,U142,7422.864613849664,UPI,15,134.90717180628388,0,0,0,0
T8949,S2348@upi,U4063,991.2653539191916,UPI,2,28.408821054285635,0,0,0,0
T8950,S197@upi,U4167,3206.9018934664314,IMPS,21,131.69479392876056,1,1,0,0
T8951,S397@upi,U1001,6937.824649540679,IMPS,21,94.67121530228691,0,1,0,1
T8952,S2308@upi,U2845,7593.0695748655235,IMPS,14,187.0191349129481,0,0,1,1
T8953,S1543@upi,U4528,8393.439452287243,UPI,0,244.35550760767666,0,0,0,0
T8954,S722@upi,U4895,8168.202304421353,UPI,19,286.9231818191423,0,0,0,1
T8955,S1762@upi,U1104,623.6990193301245,UPI,2,125.5781458108812,0,0,0,0
T8956,S1858@upi,U3223,7206.970057172178,UPI,22,63.06208035376015,0,0,0,0
T8957,S2051@upi,U1356,7499.113223710728,UPI,20,54.86627305015516,0,0,1,0
T8958,S2542@upi,U2986,1222.506758799204,UPI,8,142.10916482882948,1,0,0,0
T8959,S834@upi,U1201,3015.3662768952686,IMPS,21,30.714824377908574,1,0,0,0
T8960,S2604@upi,U1988,3646.4345930372187,UPI,0,95.51868509602599,0,0,0,0
T8961,S709@upi,U2595,855.6575156829406,UPI,22,205.30009913190645,0,0,0,0
T8962,S456@upi,U2083,9237.206832973172,UPI,21,97.19773901724106,0,0,0,0
T8963,S79@upi,U303,2323.4100262964685,IMPS,18,263.14604304994987,1,0,0,0
T8964,S2186@upi,U4385,6322.566057493776,UPI,7,264.72813336680576,0,0,0,0
T8965,S1469@upi,U4357,9482.754523408905,IMPS,20,272.7671884542396,1,1,0,1
T8966,S635@upi,U4704,6553.601339137185,IMPS,2,127.02036938179626,0,0,0,0
T8967,S2502@upi,U3747,4992.377264730379,IMPS,2,128.40882532303996,0,0,0,0
T8968,S1524@upi,U4259,6307.016356372724,IMPS,21,135.89735063545615,0,1,0,0
T8969,S1166@upi,U4952,1614.8416721036008,IMPS,12,121.5526234458679,0,0,1,0
T8970,S1209@upi,U698,5784.069719921334,UPI,17,16.44650350882138,0,0,1,0
T8971,S1750@upi,U4866,7109.503020693908,IMPS,9,77.26684593916049,0,1,1,0
T8972,S2298@upi,U527,3212.3970757407083,IMPS,21,219.91366793480555,0,0,0,1
T8973,S2831@upi,U2182,5302.305966956981,IMPS,18,7.0748525911030145,0,0,0,0
T8974,S1528@upi,U3563,9789.148219378412,UPI,20,234.35341315494938,0,0,0,1
T8975,S1291@upi,U109,5280.460443413403,IMPS,13,34.40063019929873,1,1,0,0
T8976,S2197@upi,U356,9159.004827431034,UPI,10,283.5037006197202,1,0,0,1
T8977,S850@upi,U3169,2022.4508657557244,UPI,22,129.85890824809366,0,0,1,0
T8978,S2701@upi,U4952,3127.7511638964193,UPI,13,188.40380296425394,0,0,0,0
T8979,S1440@upi,U3405,2326.733253978281,UPI,5,283.0169865254542,1,0,0,1
T8980,S1641@upi,U1738,8457.106092178255,IMPS,16,293.92966066630305,0,0,0,0
T8981,S706@upi,U1607,670.955420257417,IMPS,19,147.4935391277232,0,0,0,0
T8982,S1878@upi,U3637,4941.950278068055,UPI,18,137.57399694725956,0,0,0,0
T8983,S2337@upi,U425,7739.327143538609,UPI,16,189.4432339570652,0,0,0,0
T8984,S2455@upi,U1112,1620.8774844421193,IMPS,6,242.3431728006983,0,0,0,0
T8985,S1895@upi,U4250,510.6807032267932,IMPS,4,136.55591184781983,0,1,0,0
T8986,S431@upi,U393,4971.123636359638,IMPS,0,224.49984373102663,1,0,1,0
T8987,S1640@upi,U4643,5693.715977871815,IMPS,15,256.40900698865846,0,0,1,1
T8988,S939@upi,U4865,3624.2341245150287,UPI,16,6.079464433009657,1,0,0,0
T8989,S651@upi,U4537,1237.6530740570704,IMPS,21,38.716681237147,0,0,0,0
T8990,S1745@upi,U1138,1131.814129148272,UPI,20,15.378284529104546,0,0,0,0
T8991,S2160@upi,U3092,5565.195225035467,UPI,17,17.98746180125867,0,0,0,0
T8992,S2790@upi,U3666,7653.54407398033,IMPS,11,28.99799910025776,0,0,0,0
T8993,S84@upi,U202,4796.600492556591,IMPS,8,275.59539014717456,0,1,0,0
T8994,S381@upi,U2009,5520.902391261543,IMPS,18,248.05794646960226,0,1,0,1
T8995,S2685@upi,U1196,2528.3942382970126,IMPS,17,34.903087771695844,0,0,0,0
T8996,S2044@upi,U1822,3133.1957692297137,IMPS,21,24.800824684123036,1,0,0,0
T8997,S2757@upi,U4499,2647.9913781228856,UPI,18,39.187344029282116,0,0,0,0
T8998,S1496@upi,U1132,6791.448095744992,IMPS,22,121.97087965700312,1,1,1,0
T8999,S2657@upi,U484,1918.5428455971323,UPI,11,194.50546685670597,1,0,0,0
T9000,S2544@upi,U527,671.7974179921234,UPI,22,22.2102055428078,0,0,0,0
T9001,S2095@upi,U3522,6321.070645808444,IMPS,20,251.0777050273944,1,1,0,0
T9002,S2616@upi,U4327,6221.882048785507,IMPS,9,119.93443583503006,0,1,0,0
T9003,S2401@upi,U4193,4169.060129969772,IMPS,14,212.81447903905658,0,0,1,0
T9004,S2696@upi,U2004,1034.916232908833,IMPS,19,299.44021173021395,1,0,0,0
T9005,S837@upi,U4938,6786.34676417298,UPI,19,286.9852822469214,0,0,0,0
T9006,S417@upi,U683,7118.926958931175,UPI,7,30.870503634122844,0,0,0,0
T9007,S17@upi,U1477,5160.361088687046,IMPS,13,248.9736549625757,0,1,1,0
T9008,S1184@upi,U850,7001.116200714637,IMPS,10,220.26969696423825,0,1,0,1
T9009,S1334@upi,U3636,8274.614923535399,UPI,3,186.05391874480463,0,0,0,0
T9010,S2385@upi,U3403,8385.103918536655,UPI,7,241.8401475887421,0,0,0,1
T9011,S483@upi,U3109,2194.5510468712628,IMPS,5,194.55162613314675,0,1,1,0
T9012,S2818@upi,U2867,6337.700606736208,UPI,14,129.55087348450385,0,0,0,0
T9013,S444@upi,U1513,4182.585572694258,IMPS,5,290.64679077678505,0,1,0,0
T9014,S2872@upi,U539,7231.812874610086,UPI,20,154.9438464187021,0,0,0,1
T9015,S88@upi,U3964,5048.713199012255,IMPS,15,265.0228679443296,1,1,0,1
T9016,S2945@upi,U3892,4743.57072610634,UPI,9,178.73941572718948,0,0,0,1
T9017,S23@upi,U1422,8364.549571149475,UPI,7,61.43788669838822,0,0,0,0
T9018,S1431@upi,U2211,1239.1853254662856,IMPS,8,151.78138792507113,0,1,0,0
T9019,S499@upi,U2345,6582.216623460679,IMPS,21,72.53693354518364,0,1,0,0
T9020,S2688@upi,U1851,2308.0812177525695,IMPS,4,64.418570134176,0,1,0,0
T9021,S1166@upi,U4710,9188.248957792446,UPI,19,247.28621981701247,0,0,0,0
T9022,S1160@upi,U2932,1019.7082542164961,UPI,9,266.26183037532,0,0,0,1
T9023,S1215@upi,U4432,7805.408737276302,UPI,22,34.38386094256755,0,0,0,1
T9024,S2264@upi,U373,9455.39400982363,IMPS,10,243.1146111667819,0,1,1,0
T9025,S1669@upi,U4431,7431.472411311081,IMPS,7,167.68793571968385,0,1,0,0
T9026,S2272@upi,U4160,3844.6505373943573,IMPS,21,152.45198266287113,0,0,1,0
T9027,S1619@upi,U4783,4110.25338838553,UPI,6,260.22910154399807,1,0,0,0
T9028,S70@upi,U2418,7512.273135752178,UPI,20,129.65395634239997,0,0,0,0
T9029,S1329@upi,U1025,720.6089029672498,UPI,7,172.58854753567408,1,0,0,0
T9030,S1468@upi,U3967,5738.9569143571025,UPI,5,31.935369112923762,0,0,0,0
T9031,S291@upi,U1901,1394.2813025991134,IMPS,5,294.1786162449257,0,1,0,0
T9032,S832@upi,U4872,4423.314695485954,IMPS,1,285.2652260255053,1,1,0,1
T9033,S976@upi,U513,4362.546326494254,IMPS,18,256.1020934781425,0,0,0,0
T9034,S466@upi,U1746,2895.616687414376,IMPS,6,230.19164641824554,1,1,0,0
T9035,S1103@upi,U4225,3281.9597620406603,UPI,16,43.358032589240786,0,0,0,0
T9036,S846@upi,U520,1848.6619826043623,IMPS,5,47.00395629938051,1,1,1,1
T9037,S213@upi,U3530,960.6228141828578,UPI,8,30.005706675969794,0,0,0,0
T9038,S2916@upi,U2628,3817.3345531397567,IMPS,9,164.70169293296465,0,1,0,0
T9039,S894@upi,U743,3253.5976552856737,UPI,9,165.97997946235049,0,0,0,0
T9040,S2674@upi,U3343,4839.104135398604,UPI,4,222.99263190636134,0,0,0,0
T9041,S1106@upi,U395,5375.546006938914,IMPS,0,236.62463265371065,0,0,0,1
T9042,S1811@upi,U69,3330.823432139607,UPI,21,14.9895268528477,0,0,0,0
T9043,S2271@upi,U456,6312.298314400303,UPI,1,81.71483194389872,1,0,1,0
T9044,S1642@upi,U1306,2079.374588678627,UPI,21,59.361278010101856,0,0,0,0
T9045,S850@upi,U4016,9701.59694575739,UPI,15,34.77611909027873,0,0,0,0
T9046,S2281@upi,U1022,5109.7804018183315,IMPS,1,267.42206730563123,1,1,0,0
T9047,S2183@upi,U4546,6981.156974708963,IMPS,0,35.443341507125126,1,0,0,1
T9048,S2138@upi,U4270,8607.412234303481,IMPS,1,161.52789049409932,0,1,0,0
T9049,S814@upi,U2661,3904.7601760602865,UPI,4,47.34994810164287,0,0,0,0
T9050,S332@upi,U4276,2881.662225317431,IMPS,4,234.25422102967158,1,1,0,0
T9051,S1133@upi,U1041,1397.5656732014622,UPI,14,76.05365290728813,0,0,0,0
T9052,S2855@upi,U2951,9133.660152460194,IMPS,17,223.4232233524066,0,1,0,0
T9053,S585@upi,U1450,7160.463652900977,IMPS,14,165.2962485622414,0,0,0,0
T9054,S2835@upi,U1618,1557.9854558111767,UPI,7,285.938419487759,0,0,1,0
T9055,S2488@upi,U2092,809.0668639747132,IMPS,10,110.68223213823434,0,1,0,0
T9056,S157@upi,U2279,9482.850328644397,UPI,17,219.85671672145355,0,0,0,0
T9057,S58@upi,U3817,5884.21375824962,IMPS,21,50.12229572103767,0,1,0,0
T9058,S2403@upi,U2396,2988.5225194932023,IMPS,16,29.63316891009163,0,1,0,0
T9059,S1774@upi,U3941,7997.227184674243,UPI,2,210.44860943835837,0,0,0,0
T9060,S1679@upi,U732,7352.6260164815985,UPI,9,175.54715507402082,0,0,0,1
T9061,S1345@upi,U3016,9664.018596377444,UPI,2,234.19712038439383,0,0,0,0
T9062,S2616@upi,U2975,3913.580064337321,UPI,12,160.01326294149595,0,0,0,0
T9063,S1551@upi,U1766,8673.7553406563,IMPS,12,144.2478187564211,0,0,1,0
T9064,S1293@upi,U4872,2205.58866940825,IMPS,5,23.033460698860235,0,0,0,0
T9065,S61@upi,U2404,5907.760952273923,IMPS,20,7.203769406935401,0,1,0,0
T9066,S840@upi,U1013,2756.720900522254,IMPS,18,21.806718168935706,0,0,0,1
T9067,S1835@upi,U435,5913.064812750532,UPI,17,222.55306965576156,0,0,0,0
T9068,S628@upi,U206,7864.966399139727,IMPS,17,298.5456712587672,0,0,0,1
T9069,S376@upi,U4895,4345.8696154314275,IMPS,14,123.12960608113677,1,1,0,0
T9070,S2125@upi,U2833,9700.981288233615,IMPS,20,200.88029135900769,1,1,0,0
T9071,S763@upi,U529,8550.294883787894,UPI,13,130.780340624939,0,0,0,0
T9072,S250@upi,U1126,7825.1047334195655,IMPS,17,32.8149419089951,0,1,0,0
T9073,S1917@upi,U514,2144.199344024244,UPI,8,265.5188569708124,0,0,0,0
T9074,S2268@upi,U4773,4160.343156554396,UPI,1,32.876900665782884,1,0,0,0
T9075,S29@upi,U2865,2112.968476133486,UPI,15,94.14011139994342,0,0,0,0
T9076,S1150@upi,U1001,2534.9163233630607,UPI,17,64.90133803734358,0,0,0,0
T9077,S1431@upi,U1880,6066.015600857754,IMPS,3,205.70880948678666,0,0,0,0
T9078,S2445@upi,U4218,5018.305023661061,UPI,22,230.1445382148463,0,0,0,0
T9079,S2996@upi,U3846,5911.654416052634,IMPS,7,284.43596368836415,0,1,1,0
T9080,S2964@upi,U50,7162.777837253925,IMPS,2,131.58846973724997,0,0,0,0
T9081,S2142@upi,U92,5894.710726243546,UPI,14,105.07230573389835,0,0,1,1
T9082,S1522@upi,U864,6221.558581174169,IMPS,18,75.78017447745283,0,0,0,0
T9083,S1341@upi,U3201,8084.944340073595,UPI,14,112.33737990660444,0,0,0,0
T9084,S1761@upi,U4572,5536.7209815349715,IMPS,18,10.18946884120456,0,0,0,0
T9085,S1696@upi,U4846,1960.289428571551,IMPS,12,48.44891466884409,0,0,0,0
T9086,S1837@upi,U4650,6665.704877944512,IMPS,21,288.37908717379196,0,0,0,0
T9087,S2599@upi,U3971,4106.019958411596,IMPS,14,117.02890735012488,0,1,0,0
T9088,S2112@upi,U3483,3914.211998955315,UPI,0,172.36962868329417,0,0,0,0
T9089,S2988@upi,U3255,8632.287243964804,UPI,12,235.81041922834916,0,0,0,1
T9090,S721@upi,U2443,4415.026338317373,UPI,14,163.33734378526634,1,0,0,0
T9091,S323@upi,U4677,2565.4121941592034,UPI,16,74.92819900005343,0,0,0,0
T9092,S1831@upi,U2165,9033.118152379488,IMPS,22,253.4784199454061,0,1,0,0
T9093,S182@upi,U2033,684.6916175333181,IMPS,5,220.80112244937078,0,0,0,0
T9094,S1581@upi,U677,696.0305329809577,IMPS,18,274.98345695236935,0,0,0,0
T9095,S1154@upi,U1419,3386.354420816211,UPI,19,222.20876068659493,1,0,0,0
T9096,S2795@upi,U1056,7694.708514247683,IMPS,7,106.60815064359832,0,1,0,0
T9097,S1671@upi,U2937,9120.437547582223,UPI,4,3.124879943692279,0,0,0,0
T9098,S533@upi,U2796,6376.203977324924,UPI,1,122.25758724534788,0,0,0,0
T9099,S1471@upi,U2463,9013.236275772348,IMPS,13,294.1351864820119,0,0,0,1
T9100,S2311@upi,U2112,1409.283811982165,UPI,12,41.06258126978857,1,0,1,0
T9101,S2057@upi,U2861,9253.144352601068,IMPS,0,133.05626192006204,0,0,0,0
T9102,S2326@upi,U3859,822.3478789331296,IMPS,5,83.96357277615581,0,1,0,1
T9103,S300@upi,U3003,5655.977764988494,IMPS,20,166.3817841334663,0,1,0,0
T9104,S2964@upi,U3281,3990.435053263724,IMPS,11,159.2023844495502,1,0,0,0
T9105,S2669@upi,U2638,7365.456475365539,IMPS,14,126.86173355063828,0,1,0,0
T9106,S2799@upi,U1241,7965.387909041822,IMPS,12,120.3367787457714,0,0,0,1
T9107,S1163@upi,U2534,3030.8356650505502,IMPS,6,266.4645893765166,0,0,0,0
T9108,S661@upi,U3131,9985.903957045857,UPI,11,79.72233956914087,1,0,0,0
T9109,S1655@upi,U2605,2423.7989130562014,UPI,6,60.143360848814396,0,0,0,0
T9110,S1763@upi,U3946,509.30819932850716,IMPS,2,114.28367054892183,0,0,0,0
T9111,S2815@upi,U18,2355.5374440864625,UPI,5,250.10071994908884,0,0,0,0
T9112,S1665@upi,U3790,8610.170102454416,IMPS,6,235.80824676234633,0,0,0,0
T9113,S2368@upi,U2060,8503.897406037628,IMPS,2,167.34400802756656,0,0,0,0
T9114,S1928@upi,U3080,4954.149864806578,IMPS,3,143.7414899810793,0,1,0,0
T9115,S1548@upi,U4003,3541.6866508422468,UPI,6,267.8100646503737,0,0,0,0
T9116,S2747@upi,U4231,2680.162757276564,IMPS,12,269.5276660912153,0,0,1,0
T9117,S2216@upi,U2220,5901.094357140305,IMPS,22,149.98911378799,0,1,0,0
T9118,S2114@upi,U3232,1081.852870024933,UPI,5,124.92625028394401,0,0,0,0
T9119,S7@upi,U2530,4722.784937550988,UPI,11,252.24561330285425,0,0,0,1
T9120,S732@upi,U2291,1241.4449795808655,IMPS,17,162.0725825094702,1,1,0,0
T9121,S800@upi,U1617,9607.119006400359,IMPS,20,286.8472981567397,0,1,0,1
T9122,S2251@upi,U2703,3117.9836209240652,UPI,12,67.73444806545992,0,0,0,0
T9123,S2083@upi,U4958,9474.383150195801,UPI,8,154.45836405523113,0,0,1,0
T9124,S6@upi,U2939,8349.792346577022,IMPS,10,278.3374108645415,0,1,0,0
T9125,S2301@upi,U2421,3691.9242130647212,IMPS,6,230.59080266662613,0,0,1,0
T9126,S1964@upi,U1697,5807.015133666458,UPI,17,69.70007720012408,0,0,1,0
T9127,S1942@upi,U2884,9642.192612737097,IMPS,15,207.597608252265,0,0,1,0
T9128,S1310@upi,U1611,1162.0460870344698,UPI,14,31.338551153352437,1,0,0,1
T9129,S2070@upi,U4808,4910.382314658683,IMPS,10,192.51089253157176,0,1,0,0
T9130,S1618@upi,U4354,9099.814403950191,UPI,12,138.57351363188542,0,0,1,0
T9131,S2243@upi,U4986,8782.236142234011,IMPS,12,99.0005960393195,0,1,0,0
T9132,S2742@upi,U207,2459.694424102292,UPI,3,260.31058411676673,0,0,0,0
T9133,S52@upi,U1902,3625.9984827665944,IMPS,18,199.83548473703226,1,0,0,0
T9134,S2679@upi,U4119,8442.22122209358,UPI,12,201.3988137636801,1,0,0,0
T9135,S1401@upi,U3999,6773.687896653065,UPI,8,192.91568081380208,0,0,0,0
T9136,S413@upi,U2424,3006.567793313745,UPI,13,150.3434353725827,0,0,0,0
T9137,S1007@upi,U69,3344.2531870674475,UPI,14,177.43414698453802,0,0,0,0
T9138,S1201@upi,U697,4712.431640316847,IMPS,1,189.9068101961722,1,1,0,0
T9139,S2219@upi,U3842,5632.023481873661,UPI,1,19.837495231178917,0,0,0,0
T9140,S819@upi,U1541,5338.5577595149725,UPI,0,254.1268925864397,0,0,0,1
T9141,S1291@upi,U2444,9724.349524286186,IMPS,19,119.67671575331161,0,1,0,0
T9142,S1915@upi,U1868,8993.299859510931,IMPS,9,276.44032490806876,0,0,0,1
T9143,S2669@upi,U3368,675.7807218017153,IMPS,8,105.27879315394807,0,1,1,0
T9144,S2548@upi,U572,3046.269418840113,UPI,9,29.58998722137803,0,0,0,0
T9145,S403@upi,U4588,2013.7051419332633,IMPS,3,236.36468968621793,0,1,0,0
T9146,S2038@upi,U684,6850.329887159292,UPI,18,81.25949592077492,0,0,0,0
T9147,S502@upi,U4637,4751.307820487381,IMPS,15,200.43637788822045,0,0,0,1
T9148,S2755@upi,U3382,7042.288793931612,IMPS,19,103.75533190581038,0,1,0,0
T9149,S1927@upi,U2309,2328.6829783281482,UPI,17,241.60708064263977,1,0,0,0
T9150,S443@upi,U1483,8033.9507200944445,IMPS,15,31.868022013467574,0,1,0,1
T9151,S1434@upi,U3465,1265.0573763094178,UPI,7,149.70562473161652,0,0,0,0
T9152,S2744@upi,U683,8893.919844462822,UPI,2,227.83244881640059,0,0,0,0
T9153,S126@upi,U2991,4929.216125674363,IMPS,20,226.3932522512245,0,1,0,0
T9154,S90@upi,U434,9781.658630569977,IMPS,18,157.99521203442703,0,1,0,0
T9155,S1568@upi,U410,7880.051364150825,UPI,10,54.50151150798371,1,0,0,0
T9156,S729@upi,U241,7663.750954658665,UPI,3,255.47275990052424,1,0,0,0
T9157,S2284@upi,U532,4992.484256648938,UPI,21,42.93361186085912,1,0,0,1
T9158,S378@upi,U181,3745.2150973122093,UPI,8,107.11114719470648,0,0,0,0
T9159,S191@upi,U2316,5337.531836109433,UPI,15,89.76655753743465,0,0,0,0
T9160,S2954@upi,U1859,5500.418552020458,UPI,22,243.65579293904685,1,0,0,1
T9161,S270@upi,U1804,4586.121490634676,IMPS,7,234.08023659751996,1,0,0,0
T9162,S2658@upi,U3485,4988.114629436326,UPI,11,76.82264447099239,1,0,0,0
T9163,S982@upi,U1172,2513.887167880664,IMPS,3,165.7262882343766,0,1,0,0
T9164,S40@upi,U2460,3993.5469440645093,UPI,5,13.995628864445036,1,0,1,0
T9165,S1439@upi,U3941,2518.7334682502633,UPI,10,103.37115398163284,0,0,0,0
T9166,S1357@upi,U3389,4839.8235237895115,IMPS,6,163.06641327728678,0,0,0,0
T9167,S2836@upi,U3596,5990.03502331212,IMPS,14,45.00196593515569,0,0,0,0
T9168,S2933@upi,U3240,9389.527379887179,UPI,15,244.945294134549,0,0,1,0
T9169,S565@upi,U3552,4690.805414771259,IMPS,15,61.47903316355794,0,0,0,0
T9170,S1794@upi,U3607,7623.232019468994,UPI,1,299.4705174304198,0,0,1,1
T9171,S1373@upi,U4714,1918.8211701585801,IMPS,9,86.26939215809763,0,0,0,0
T9172,S816@upi,U1913,501.89390821097265,IMPS,18,248.58890532638264,0,1,0,0
T9173,S1822@upi,U477,7780.138521980093,UPI,8,62.4277248536355,0,0,0,0
T9174,S2300@upi,U3449,702.8290067625788,UPI,3,41.97931900606795,0,0,0,0
T9175,S1806@upi,U1573,4261.01311165655,IMPS,18,130.19940162109447,0,1,0,0
T9176,S1587@upi,U727,2249.7289921627817,UPI,19,4.341419332350864,0,0,0,0
T9177,S879@upi,U957,8885.632222943328,IMPS,9,59.028528253654606,0,0,1,0
T9178,S841@upi,U2219,787.3991392371054,IMPS,14,67.39581149491977,0,0,0,0
T9179,S1778@upi,U2507,9439.41920278735,UPI,6,248.48860300010642,0,0,0,0
T9180,S2993@upi,U3244,3954.8062150206,UPI,15,60.94735020133485,0,0,0,0
T9181,S889@upi,U1368,9317.627218745492,IMPS,14,14.489430908034285,0,1,0,1
T9182,S1916@upi,U826,2236.1707896840144,UPI,20,234.03025045988977,0,0,0,0
T9183,S877@upi,U4738,8343.644183242037,UPI,4,111.55285780100435,0,0,0,1
T9184,S2440@upi,U2600,8298.10490143629,IMPS,14,52.75728019171373,1,1,1,0
T9185,S2229@upi,U2478,7369.559544824449,IMPS,1,111.4553963802925,0,0,1,0
T9186,S541@upi,U3169,4088.0346165659444,IMPS,6,181.8454311829822,0,0,1,0
